case,date,sex,age,area,sales,product,note
2021006380,2021-02-09,여성,20 - 29세,경기도,국내온라인거래,각종공연관람,계약해제.해지/위약금
2021006381,2021-02-09,남성,불명,경기도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006382,2021-02-09,여성,50 - 59세,서울특별시,일반판매,이동전화서비스,계약불이행(불완전이행)
2021006383,2021-02-09,남성,불명,충청북도,국내온라인거래,서랍장,청약철회
2021006384,2021-02-09,남성,65 - 69세,경기도,일반판매,치과,품질(물품/용역)
2021006385,2021-02-09,남성,50 - 59세,세종특별자치시,일반판매,한의원,품질(물품/용역)
2021006386,2021-02-09,여성,50 - 59세,서울특별시,일반판매,식탁,품질(물품/용역)
2021006387,2021-02-09,남성,50 - 59세,광주광역시,일반판매,골프용품,품질(물품/용역)
2021006388,2021-02-09,남성,40 - 49세,경기도,일반판매,TV,AS불만
2021006389,2021-02-09,여성,50 - 59세,대전광역시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006390,2021-02-09,남성,30 - 39세,경기도,국내온라인거래,프린터,품질(물품/용역)
2021006391,2021-02-09,여성,불명,서울특별시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006395,2021-02-09,여성,60 - 64세,경상남도,일반판매,신경외과,품질(물품/용역)
2021006397,2021-02-09,남성,30 - 39세,대구광역시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006398,2021-02-09,여성,30 - 39세,인천광역시,기타,각종공연관람,계약해제.해지/위약금
2021006400,2021-02-09,여성,20 - 29세,서울특별시,방문판매,헬스장,계약해제.해지/위약금
2021006401,2021-02-09,남성,30 - 39세,서울특별시,일반판매,유사투자자문,청약철회
2021006402,2021-02-09,남성,불명,부산광역시,국내온라인거래,인터넷게임서비스,품질(물품/용역)
2021006404,2021-02-09,여성,40 - 49세,대구광역시,국내온라인거래,애완동·식물용품,계약불이행(불완전이행)
2021006405,2021-02-09,여성,40 - 49세,전라남도,일반판매,일반강습(입시학원등),계약해제.해지/위약금
2021006406,2021-02-09,남성,60 - 64세,경기도,기타통신판매,유사투자자문,계약해제.해지/위약금
2021006407,2021-02-09,남성,40 - 49세,경기도,일반판매,스마트폰,계약해제.해지/위약금
2021006408,2021-02-09,남성,60 - 64세,서울특별시,일반판매,상조서비스,계약해제.해지/위약금
2021006409,2021-02-09,여성,60 - 64세,서울특별시,일반판매,피부·체형관리서비스,계약해제.해지/위약금
2021006410,2021-02-09,여성,20 - 29세,충청남도,국내온라인거래,코트,청약철회
2021006411,2021-02-09,남성,40 - 49세,경상남도,일반판매,식기세척기,품질(물품/용역)
2021006412,2021-02-09,여성,20 - 29세,서울특별시,국내온라인거래,CD·LD·DVD(영화·음악·게임),청약철회
2021006413,2021-02-09,남성,20 - 29세,경기도,일반판매,고시원이용,계약해제.해지/위약금
2021006414,2021-02-09,여성,60 - 64세,울산광역시,기타통신판매,유사투자자문,계약해제.해지/위약금
2021006415,2021-02-09,남성,70 - 79세,경기도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006416,2021-02-09,남성,50 - 59세,강원도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006417,2021-02-09,남성,30 - 39세,서울특별시,일반판매,코트,계약불이행(불완전이행)
2021006418,2021-02-09,남성,30 - 39세,경기도,일반판매,택배화물운송서비스,안전(제품/시설)
2021006419,2021-02-09,여성,40 - 49세,경기도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006420,2021-02-09,남성,60 - 64세,경상남도,전화권유판매,유사투자자문,부당행위
2021006421,2021-02-09,여성,40 - 49세,대구광역시,일반판매,소독살균제,품질(물품/용역)
2021006422,2021-02-09,남성,40 - 49세,대구광역시,기타통신판매,음식물처리기대여(렌트),품질(물품/용역)
2021006423,2021-02-09,남성,65 - 69세,세종특별자치시,전화권유판매,유사투자자문,부당행위
2021006424,2021-02-09,남성,60 - 64세,광주광역시,전화권유판매,인터넷정보이용서비스,계약해제.해지/위약금
2021006425,2021-02-09,여성,20 - 29세,경기도,일반판매,헬스장,계약해제.해지/위약금
2021006426,2021-02-09,남성,40 - 49세,광주광역시,국내온라인거래,점퍼·재킷류,청약철회
2021006428,2021-02-09,여성,40 - 49세,전라북도,일반판매,공중목욕탕,안전(제품/시설)
2021006429,2021-02-09,여성,30 - 39세,경기도,일반판매,양복(서양식 의복)세탁,계약불이행(불완전이행)
2021006430,2021-02-09,여성,30 - 39세,서울특별시,국내온라인거래,사진촬영,계약불이행(불완전이행)
2021006431,2021-02-09,남성,20 - 29세,전라남도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006432,2021-02-09,남성,30 - 39세,경기도,전화권유판매,기타정보이용서비스,계약해제.해지/위약금
2021006433,2021-02-09,남성,60 - 64세,제주도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006434,2021-02-09,여성,60 - 64세,경기도,일반판매,니트(스웨터),품질(물품/용역)
2021006435,2021-02-09,남성,65 - 69세,전라북도,국제온라인거래,TV,계약불이행(불완전이행)
2021006436,2021-02-09,여성,50 - 59세,경기도,기타통신판매,유사투자자문,계약해제.해지/위약금
2021006437,2021-02-09,여성,50 - 59세,인천광역시,전화권유판매,유사투자자문,부당행위
2021006438,2021-02-09,남성,50 - 59세,충청남도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006439,2021-02-09,남성,60 - 64세,경상북도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006440,2021-02-09,여성,70 - 79세,경상북도,일반판매,이동전화서비스,가격.요금
2021006441,2021-02-09,여성,40 - 49세,대구광역시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006442,2021-02-09,여성,50 - 59세,경상남도,국내온라인거래,기타숙박시설,계약해제.해지/위약금
2021006443,2021-02-09,여성,30 - 39세,서울특별시,일반판매,양복(서양식 의복)세탁,계약불이행(불완전이행)
2021006444,2021-02-09,남성,20 - 29세,경기도,국내온라인거래,통신기기주변장치,계약해제.해지/위약금
2021006445,2021-02-09,여성,20 - 29세,충청북도,일반판매,이동전화서비스,청약철회
2021006446,2021-02-09,여성,30 - 39세,서울특별시,일반판매,헬스장,계약해제.해지/위약금
2021006448,2021-02-09,여성,40 - 49세,강원도,국내온라인거래,모바일게임서비스,부당행위
2021006449,2021-02-09,여성,50 - 59세,경상북도,전화권유판매,유사투자자문,청약철회
2021006451,2021-02-09,여성,30 - 39세,경기도,일반판매,기타세탁서비스,품질(물품/용역)
2021006452,2021-02-09,여성,50 - 59세,광주광역시,일반판매,건강(암·기타질병)보험,계약불이행(불완전이행)
2021006453,2021-02-09,여성,10 - 19세,경기도,일반판매,기타이·미용서비스,계약해제.해지/위약금
2021006455,2021-02-09,여성,40 - 49세,경기도,일반판매,인덕션레인지,AS불만
2021006458,2021-02-09,여성,60 - 64세,전라북도,일반판매,건강(암·기타질병)보험,계약해제.해지/위약금
2021006459,2021-02-09,남성,65 - 69세,경기도,일반판매,이동전화서비스,계약불이행(불완전이행)
2021006460,2021-02-09,여성,30 - 39세,경기도,일반판매,코트,품질(물품/용역)
2021006461,2021-02-09,남성,60 - 64세,전라북도,일반판매,건강(암·기타질병)보험,계약불이행(불완전이행)
2021006462,2021-02-09,남성,30 - 39세,경기도,일반판매,점퍼·재킷류,품질(물품/용역)
2021006463,2021-02-09,남성,30 - 39세,부산광역시,국내온라인거래,펜션,계약해제.해지/위약금
2021006464,2021-02-09,여성,40 - 49세,경기도,일반판매,방문교육,계약해제.해지/위약금
2021006465,2021-02-09,여성,50 - 59세,서울특별시,기타,해외유학알선,계약해제.해지/위약금
2021006466,2021-02-09,여성,10 - 19세,경기도,일반판매,헬스장,계약해제.해지/위약금
2021006467,2021-02-09,남성,65 - 69세,경기도,일반판매,건강(암·기타질병)보험,계약불이행(불완전이행)
2021006468,2021-02-09,남성,60 - 64세,경기도,일반판매,이동전화서비스,청약철회
2021006469,2021-02-09,남성,60 - 64세,대전광역시,일반판매,건강(암·기타질병)보험,계약불이행(불완전이행)
2021006470,2021-02-09,남성,30 - 39세,서울특별시,국내온라인거래,가상화폐,부당행위
2021006471,2021-02-09,여성,40 - 49세,경기도,일반판매,이동전화서비스,청약철회
2021006473,2021-02-09,남성,80세이상,서울특별시,일반판매,이동전화서비스,부당행위
2021006474,2021-02-09,여성,불명,충청남도,일반판매,핸드백,표시.광고
2021006475,2021-02-09,여성,30 - 39세,서울특별시,일반판매,요가,계약해제.해지/위약금
2021006476,2021-02-09,남성,불명,경기도,일반판매,이동전화서비스,계약해제.해지/위약금
2021006477,2021-02-09,여성,65 - 69세,서울특별시,기타통신판매,유사투자자문,계약해제.해지/위약금
2021006478,2021-02-09,여성,40 - 49세,서울특별시,TV홈쇼핑,인터넷교육서비스,계약해제.해지/위약금
2021006479,2021-02-09,남성,50 - 59세,충청북도,일반판매,기타주택·건물,AS불만
2021006480,2021-02-09,여성,20 - 29세,서울특별시,일반판매,피부·체형관리서비스,계약해제.해지/위약금
2021006481,2021-02-09,남성,60 - 64세,서울특별시,일반판매,스마트폰,품질(물품/용역)
2021006482,2021-02-09,여성,50 - 59세,충청남도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006483,2021-02-09,남성,65 - 69세,경상남도,일반판매,탈모제,안전(제품/시설)
2021006484,2021-02-09,여성,50 - 59세,경기도,일반판매,신사화(구두·부츠 등),품질(물품/용역)
2021006485,2021-02-09,여성,40 - 49세,경기도,국내온라인거래,커피메이커,계약해제.해지/위약금
2021006486,2021-02-09,여성,65 - 69세,전라북도,일반판매,건강(암·기타질병)보험,계약불이행(불완전이행)
2021006487,2021-02-09,여성,65 - 69세,서울특별시,일반판매,등산화,품질(물품/용역)
2021006488,2021-02-09,여성,60 - 64세,전라북도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006489,2021-02-09,남성,50 - 59세,경기도,일반판매,택배화물운송서비스,계약불이행(불완전이행)
2021006490,2021-02-09,여성,20 - 29세,경기도,일반판매,필라테스,계약해제.해지/위약금
2021006491,2021-02-09,여성,20 - 29세,경기도,기타,요가,계약해제.해지/위약금
2021006492,2021-02-09,여성,20 - 29세,경기도,일반판매,헬스장,계약해제.해지/위약금
2021006493,2021-02-09,여성,30 - 39세,전라남도,일반판매,건강(암·기타질병)보험,계약불이행(불완전이행)
2021006494,2021-02-09,남성,60 - 64세,부산광역시,기타통신판매,인터넷정보이용서비스,계약해제.해지/위약금
2021006495,2021-02-09,남성,40 - 49세,부산광역시,일반판매,법무서비스,계약해제.해지/위약금
2021006496,2021-02-09,여성,40 - 49세,부산광역시,국내온라인거래,보석·귀금속,청약철회
2021006497,2021-02-09,남성,불명,전라남도,국내온라인거래,전기온수기,AS불만
2021006498,2021-02-09,여성,불명,광주광역시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006499,2021-02-09,여성,30 - 39세,경기도,일반판매,이동전화서비스,계약불이행(불완전이행)
2021006501,2021-02-09,남성,70 - 79세,경기도,전화권유판매,유사투자자문,청약철회
2021006502,2021-02-09,남성,40 - 49세,서울특별시,기타통신판매,유사투자자문,계약해제.해지/위약금
2021006503,2021-02-09,남성,40 - 49세,광주광역시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006504,2021-02-09,여성,20 - 29세,경기도,국내온라인거래,점퍼·재킷류,계약해제.해지/위약금
2021006505,2021-02-09,여성,20 - 29세,부산광역시,국내온라인거래,기타의류·섬유,청약철회
2021006506,2021-02-09,여성,40 - 49세,서울특별시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006507,2021-02-09,남성,40 - 49세,울산광역시,국내온라인거래,메모리,품질(물품/용역)
2021006508,2021-02-09,여성,40 - 49세,경상북도,소셜커머스(쇼핑),전기진공청소기,계약불이행(불완전이행)
2021006509,2021-02-09,남성,30 - 39세,제주도,노상판매,홍삼제품,청약철회
2021006510,2021-02-09,남성,30 - 39세,인천광역시,기타통신판매,닭고기포장육,품질(물품/용역)
2021006511,2021-02-09,남성,30 - 39세,경기도,기타,이동전화서비스,계약해제.해지/위약금
2021006512,2021-02-09,남성,50 - 59세,경기도,일반판매,고시원이용,약관
2021006513,2021-02-09,여성,20 - 29세,인천광역시,일반판매,기타이·미용서비스,계약불이행(불완전이행)
2021006514,2021-02-09,남성,30 - 39세,인천광역시,기타,포장이사운송서비스,부당행위
2021006515,2021-02-09,남성,20 - 29세,전라북도,국내온라인거래,인터넷교육서비스,계약불이행(불완전이행)
2021006516,2021-02-09,남성,20 - 29세,경상북도,국내온라인거래,기타완구·인형,청약철회
2021006517,2021-02-09,여성,50 - 59세,경기도,국내온라인거래,인덕션레인지,품질(물품/용역)
2021006518,2021-02-09,남성,20 - 29세,대구광역시,소셜커머스(쇼핑),기타숙박시설,약관
2021006519,2021-02-09,남성,20 - 29세,서울특별시,기타,양복(서양식 의복)세탁,계약불이행(불완전이행)
2021006520,2021-02-09,여성,50 - 59세,경기도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006521,2021-02-09,여성,50 - 59세,경기도,국내온라인거래,항공여객운송서비스,청약철회
2021006522,2021-02-09,여성,40 - 49세,경기도,일반판매,김치냉장고,AS불만
2021006523,2021-02-09,여성,40 - 49세,경기도,소셜커머스(쇼핑),항공여객운송서비스,계약해제.해지/위약금
2021006524,2021-02-09,남성,20 - 29세,서울특별시,일반판매,퍼스널컴퓨터,AS불만
2021006525,2021-02-09,여성,20 - 29세,대구광역시,일반판매,헬스장,계약해제.해지/위약금
2021006526,2021-02-09,여성,30 - 39세,인천광역시,일반판매,스마트폰,계약해제.해지/위약금
2021006527,2021-02-09,남성,40 - 49세,경기도,국내온라인거래,차량용블랙박스,품질(물품/용역)
2021006528,2021-02-09,남성,30 - 39세,경기도,국내온라인거래,수리공구,표시.광고
2021006529,2021-02-09,여성,20 - 29세,서울특별시,일반판매,이동전화서비스,계약해제.해지/위약금
2021006530,2021-02-09,남성,50 - 59세,서울특별시,일반판매,초고속인터넷,부당행위
2021006531,2021-02-09,여성,30 - 39세,서울특별시,국내온라인거래,항공여객운송서비스,계약해제.해지/위약금
2021006532,2021-02-09,남성,30 - 39세,경기도,모바일거래,의자,
2021006533,2021-02-09,여성,30 - 39세,경기도,방문판매,필라테스,계약해제.해지/위약금
2021006534,2021-02-09,여성,30 - 39세,대구광역시,일반판매,필라테스,계약불이행(불완전이행)
2021006535,2021-02-09,남성,20 - 29세,서울특별시,방문판매,이동전화서비스,부당행위
2021006536,2021-02-09,남성,50 - 59세,인천광역시,일반판매,전기세탁기,품질(물품/용역)
2021006537,2021-02-09,남성,30 - 39세,경기도,일반판매,아파트,AS불만
2021006538,2021-02-09,남성,30 - 39세,경상남도,모바일거래,기타관람·감상,계약불이행(불완전이행)
2021006539,2021-02-09,여성,30 - 39세,서울특별시,전화권유판매,각종공연관람,계약해제.해지/위약금
2021006540,2021-02-09,여성,30 - 39세,(미입력),국내온라인거래,기타숙박시설,계약해제.해지/위약금
2021006541,2021-02-09,여성,30 - 39세,경기도,기타,요가,계약해제.해지/위약금
2021006542,2021-02-09,여성,30 - 39세,경기도,기타통신판매,인터넷교육서비스,계약불이행(불완전이행)
2021006543,2021-02-09,여성,30 - 39세,경기도,기타,피부·체형관리서비스,계약해제.해지/위약금
2021006544,2021-02-09,여성,40 - 49세,서울특별시,방문판매,다이어트식품,계약해제.해지/위약금
2021006545,2021-02-09,여성,20 - 29세,서울특별시,일반판매,헬스장,계약해제.해지/위약금
2021006546,2021-02-09,여성,40 - 49세,경기도,국내온라인거래,기타사설강습서비스,계약불이행(불완전이행)
2021006547,2021-02-09,남성,30 - 39세,경상남도,국내온라인거래,기타교재,가격.요금
2021006548,2021-02-09,남성,40 - 49세,경상북도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006549,2021-02-09,여성,50 - 59세,경기도,일반판매,도배공사,품질(물품/용역)
2021006550,2021-02-09,여성,30 - 39세,충청남도,TV홈쇼핑,미분류대여(렌트),계약해제.해지/위약금
2021006551,2021-02-09,여성,30 - 39세,세종특별자치시,국내온라인거래,어린이용한복,청약철회
2021006552,2021-02-09,여성,20 - 29세,서울특별시,일반판매,헬스장,계약해제.해지/위약금
2021006553,2021-02-09,여성,50 - 59세,경기도,전화권유판매,유사투자자문,계약불이행(불완전이행)
2021006554,2021-02-09,여성,50 - 59세,인천광역시,소셜커머스(쇼핑),욕실용세정제,품질(물품/용역)
2021006555,2021-02-09,남성,40 - 49세,서울특별시,일반판매,포장이사운송서비스,계약불이행(불완전이행)
2021006556,2021-02-09,남성,30 - 39세,제주도,일반판매,헬스장,계약해제.해지/위약금
2021006557,2021-02-09,여성,50 - 59세,충청남도,TV홈쇼핑,전기장판,AS불만
2021006558,2021-02-09,여성,20 - 29세,충청북도,기타,인터넷정보이용서비스,계약해제.해지/위약금
2021006559,2021-02-09,남성,30 - 39세,부산광역시,소셜커머스(쇼핑),스포츠시설이용,계약불이행(불완전이행)
2021006560,2021-02-09,여성,30 - 39세,경상북도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006561,2021-02-09,여성,20 - 29세,대전광역시,일반판매,헬스장,계약해제.해지/위약금
2021006562,2021-02-09,남성,30 - 39세,경기도,일반판매,애완고양이,계약해제.해지/위약금
2021006563,2021-02-09,남성,20 - 29세,서울특별시,일반판매,이동전화서비스,계약불이행(불완전이행)
2021006564,2021-02-09,남성,30 - 39세,충청남도,기타,유사투자자문,계약해제.해지/위약금
2021006565,2021-02-09,여성,40 - 49세,경상남도,국내온라인거래,인터넷교육서비스,청약철회
2021006566,2021-02-09,여성,40 - 49세,인천광역시,일반판매,포장이사운송서비스,품질(물품/용역)
2021006567,2021-02-09,남성,30 - 39세,부산광역시,국내온라인거래,신유형상품권,이자.수수료
2021006568,2021-02-09,남성,30 - 39세,경기도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006569,2021-02-09,남성,20 - 29세,부산광역시,일반판매,일반강습(입시학원등),계약해제.해지/위약금
2021006570,2021-02-09,남성,40 - 49세,서울특별시,방문판매,가스보일러,가격.요금
2021006571,2021-02-09,남성,30 - 39세,대구광역시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006572,2021-02-09,여성,불명,서울특별시,소셜커머스(쇼핑),애완동·식물용품,청약철회
2021006573,2021-02-09,남성,40 - 49세,서울특별시,모바일거래,인터넷교육서비스,청약철회
2021006574,2021-02-09,남성,30 - 39세,서울특별시,일반판매,안마의자,품질(물품/용역)
2021006575,2021-02-09,남성,30 - 39세,경기도,방문판매,예식서비스,계약해제.해지/위약금
2021006576,2021-02-09,여성,30 - 39세,경기도,일반판매,국외여행,계약해제.해지/위약금
2021006577,2021-02-09,남성,30 - 39세,경기도,소셜커머스(쇼핑),기타가구,품질(물품/용역)
2021006578,2021-02-09,여성,40 - 49세,서울특별시,국내온라인거래,인터넷교육서비스,품질(물품/용역)
2021006579,2021-02-09,남성,40 - 49세,서울특별시,일반판매,헬스장,계약해제.해지/위약금
2021006580,2021-02-09,남성,40 - 49세,경상북도,일반판매,TV,AS불만
2021006581,2021-02-09,남성,40 - 49세,인천광역시,일반판매,의자,품질(물품/용역)
2021006582,2021-02-09,여성,20 - 29세,서울특별시,방문판매,헬스장,계약해제.해지/위약금
2021006583,2021-02-09,남성,30 - 39세,울산광역시,방문판매,매트,품질(물품/용역)
2021006584,2021-02-10,남성,70 - 79세,서울특별시,전화권유판매,기타정보이용서비스,청약철회
2021006585,2021-02-10,여성,20 - 29세,강원도,국내온라인거래,가발,청약철회
2021006587,2021-02-10,여성,50 - 59세,대전광역시,일반판매,코트,계약해제.해지/위약금
2021006588,2021-02-10,여성,40 - 49세,서울특별시,국내온라인거래,원피스,품질(물품/용역)
2021006589,2021-02-10,남성,40 - 49세,서울특별시,국내온라인거래,기타컴퓨터·주변기기,계약해제.해지/위약금
2021006590,2021-02-10,남성,40 - 49세,충청북도,국내온라인거래,콜라,계약불이행(불완전이행)
2021006592,2021-02-10,남성,30 - 39세,대구광역시,국제온라인거래,버스여객운송서비스,이자.수수료
2021006593,2021-02-10,남성,40 - 49세,경기도,일반판매,포장이사운송서비스,계약불이행(불완전이행)
2021006594,2021-02-10,남성,60 - 64세,부산광역시,소셜커머스(쇼핑),보석·귀금속,표시.광고
2021006596,2021-02-10,여성,30 - 39세,인천광역시,방문판매,학습지,계약해제.해지/위약금
2021006597,2021-02-10,남성,30 - 39세,광주광역시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006599,2021-02-10,여성,20 - 29세,제주도,국내온라인거래,콘도,계약해제.해지/위약금
2021006600,2021-02-10,여성,60 - 64세,대구광역시,모바일거래,유사투자자문,계약해제.해지/위약금
2021006602,2021-02-10,여성,40 - 49세,서울특별시,전화권유판매,기타정보이용서비스,계약불이행(불완전이행)
2021006603,2021-02-10,남성,40 - 49세,경기도,일반판매,국내결혼중개,계약해제.해지/위약금
2021006604,2021-02-10,남성,30 - 39세,경기도,일반판매,중형승용자동차,계약불이행(불완전이행)
2021006605,2021-02-10,남성,40 - 49세,광주광역시,기타,이동전화서비스,품질(물품/용역)
2021006606,2021-02-10,여성,50 - 59세,경기도,방문판매,정수기대여(렌트),계약해제.해지/위약금
2021006607,2021-02-10,남성,30 - 39세,충청남도,일반판매,정수기대여(렌트),계약불이행(불완전이행)
2021006608,2021-02-10,남성,30 - 39세,광주광역시,국내온라인거래,기타가방,계약불이행(불완전이행)
2021006609,2021-02-10,여성,20 - 29세,울산광역시,일반판매,피부·체형관리서비스,계약해제.해지/위약금
2021006611,2021-02-10,여성,50 - 59세,경기도,기타통신판매,가스보일러,가격.요금
2021006613,2021-02-10,남성,40 - 49세,서울특별시,국내온라인거래,이동전화서비스,청약철회
2021006614,2021-02-10,여성,50 - 59세,경기도,국내온라인거래,기타세탁서비스,품질(물품/용역)
2021006615,2021-02-10,여성,10 - 19세,경기도,국내온라인거래,기타모피·가죽의류,품질(물품/용역)
2021006616,2021-02-10,남성,50 - 59세,서울특별시,일반판매,정수기대여(렌트),계약해제.해지/위약금
2021006617,2021-02-10,여성,65 - 69세,충청북도,일반판매,중형승용자동차,품질(물품/용역)
2021006618,2021-02-10,남성,50 - 59세,경상남도,일반판매,시스템에어컨,계약해제.해지/위약금
2021006619,2021-02-10,남성,40 - 49세,충청남도,방문판매,헬스장,계약해제.해지/위약금
2021006620,2021-02-10,남성,30 - 39세,서울특별시,국제온라인거래,세정제,표시.광고
2021006622,2021-02-10,남성,40 - 49세,서울특별시,국내온라인거래,가상화폐,부당행위
2021006623,2021-02-10,남성,60 - 64세,강원도,일반판매,기타빵·과자류,안전(제품/시설)
2021006624,2021-02-10,여성,40 - 49세,강원도,전화권유판매,유사투자자문,부당행위
2021006625,2021-02-10,남성,50 - 59세,경기도,국내온라인거래,전등·전구,계약해제.해지/위약금
2021006626,2021-02-10,남성,불명,부산광역시,일반판매,TV,AS불만
2021006627,2021-02-10,여성,30 - 39세,대구광역시,일반판매,기타세탁서비스,품질(물품/용역)
2021006629,2021-02-10,여성,30 - 39세,서울특별시,일반판매,점퍼·재킷류,품질(물품/용역)
2021006630,2021-02-10,남성,50 - 59세,부산광역시,기타통신판매,유사투자자문,계약해제.해지/위약금
2021006631,2021-02-10,남성,20 - 29세,서울특별시,일반판매,이동전화서비스,청약철회
2021006634,2021-02-10,남성,30 - 39세,서울특별시,일반판매,중고자동차중개·매매,부당행위
2021006635,2021-02-10,남성,60 - 64세,대전광역시,TV홈쇼핑,기타보건·위생용품,표시.광고
2021006636,2021-02-10,여성,20 - 29세,경기도,국내온라인거래,인터넷교육서비스,계약해제.해지/위약금
2021006637,2021-02-10,여성,50 - 59세,서울특별시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006638,2021-02-10,남성,50 - 59세,충청남도,국내온라인거래,가습기,AS불만
2021006639,2021-02-10,여성,20 - 29세,서울특별시,일반판매,헬스장,계약해제.해지/위약금
2021006640,2021-02-10,남성,20 - 29세,경기도,방문판매,헬스장,계약해제.해지/위약금
2021006641,2021-02-10,남성,40 - 49세,서울특별시,전화권유판매,기타민영보험,부당행위
2021006642,2021-02-10,여성,40 - 49세,경상남도,국내온라인거래,기타식탁용품,품질(물품/용역)
2021006643,2021-02-10,남성,30 - 39세,경기도,일반판매,애완고양이,계약해제.해지/위약금
2021006644,2021-02-10,남성,40 - 49세,부산광역시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006645,2021-02-10,여성,30 - 39세,서울특별시,국제온라인거래,항공여객운송서비스,계약해제.해지/위약금
2021006646,2021-02-10,여성,40 - 49세,경기도,일반판매,국내결혼중개,계약해제.해지/위약금
2021006647,2021-02-10,여성,불명,경기도,일반판매,모피·모피의류,품질(물품/용역)
2021006648,2021-02-10,여성,20 - 29세,인천광역시,국내온라인거래,항공여객운송서비스,계약해제.해지/위약금
2021006649,2021-02-10,남성,30 - 39세,전라북도,국내온라인거래,전기압력밥솥,품질(물품/용역)
2021006650,2021-02-10,남성,50 - 59세,전라북도,국제온라인거래,공구세트,표시.광고
2021006651,2021-02-10,남성,65 - 69세,강원도,일반판매,중형승용자동차,부당행위
2021006652,2021-02-10,여성,20 - 29세,서울특별시,일반판매,헬스장,계약해제.해지/위약금
2021006653,2021-02-10,남성,65 - 69세,부산광역시,일반판매,이동전화서비스,계약불이행(불완전이행)
2021006654,2021-02-10,여성,30 - 39세,경기도,국내온라인거래,박스(포장용),표시.광고
2021006655,2021-02-10,남성,50 - 59세,서울특별시,전화권유판매,유사투자자문,부당행위
2021006656,2021-02-10,남성,30 - 39세,인천광역시,국내온라인거래,기타조리기기·기구,품질(물품/용역)
2021006657,2021-02-10,남성,불명,해외 및 기타,국내온라인거래,운동화,계약불이행(불완전이행)
2021006658,2021-02-10,남성,40 - 49세,경기도,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006659,2021-02-10,여성,50 - 59세,경상남도,일반판매,기타신변용품,AS불만
2021006660,2021-02-10,남성,70 - 79세,경기도,전화권유판매,유사투자자문,부당행위
2021006661,2021-02-10,여성,70 - 79세,대전광역시,일반판매,식탁,계약해제.해지/위약금
2021006662,2021-02-10,여성,50 - 59세,경기도,소셜커머스(쇼핑),냉장고,품질(물품/용역)
2021006663,2021-02-10,남성,65 - 69세,서울특별시,전화권유판매,투자자문(컨설팅),부당행위
2021006664,2021-02-10,남성,50 - 59세,강원도,국내온라인거래,노트북컴퓨터,청약철회
2021006665,2021-02-10,여성,50 - 59세,경기도,일반판매,포장이사운송서비스,품질(물품/용역)
2021006666,2021-02-10,남성,40 - 49세,서울특별시,전화권유판매,유사투자자문,부당행위
2021006667,2021-02-10,여성,40 - 49세,부산광역시,방문판매,헬스장,계약해제.해지/위약금
2021006668,2021-02-10,여성,30 - 39세,서울특별시,국내온라인거래,항공여객운송서비스,계약해제.해지/위약금
2021006669,2021-02-10,남성,50 - 59세,경기도,일반판매,이동전화서비스,계약해제.해지/위약금
2021006670,2021-02-10,남성,60 - 64세,서울특별시,모바일거래,모바일게임서비스,부당행위
2021006671,2021-02-10,남성,30 - 39세,서울특별시,국내온라인거래,가상화폐,부당행위
2021006672,2021-02-10,남성,70 - 79세,서울특별시,전화권유판매,유사투자자문,계약해제.해지/위약금
2021006673,2021-02-10,남성,60 - 64세,충청북도,전화권유판매,유사투자자문,부당행위
2021006674,2021-02-10,여성,50 - 59세,서울특별시,일반판매,이동전화서비스,부당행위
2021006675,2021-02-10,여성,20 - 29세,경기도,일반판매,필라테스,계약해제.해지/위약금
2021006676,2021-02-10,여성,40 - 49세,광주광역시,국내온라인거래,캐주얼바지,표시.광고
2021006678,2021-02-10,여성,30 - 39세,서울특별시,일반판매,한복세탁,품질(물품/용역)
2021006679,2021-02-10,여성,30 - 39세,대구광역시,기타통신판매,기타간편복,청약철회
2021006680,2021-02-10,여성,30 - 39세,서울특별시,일반판매,헬스장,계약해제.해지/위약금
