orginazation,server,number,model,serial,time,degree,hum,fine dust,ultrafine dust,voc,co2,day
서울시,19,1,IAQ_SEOUL,V10G1803025,2.02E+11,23,44,4,3,77,276,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803833,2.02E+11,20,50,4,3,88,359,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802820,2.02E+11,22,49,3,2,70,484,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803703,2.02E+11,22,50,0,0,11,404,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803840,2.02E+11,20,44,4,3,52,328,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803642,2.02E+11,21,51,5,4,14,270,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803128,2.02E+11,22,50,14,12,7,517,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803516,2.02E+11,21,51,4,3,38,575,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803482,2.02E+11,21,51,1,0,25,421,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803842,2.02E+11,24,42,4,3,12,330,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802207,2.02E+11,21,47,3,3,13,424,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803239,2.02E+11,23,48,7,5,15,500,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803733,2.02E+11,22,49,4,3,23,428,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803626,2.02E+11,22,49,3,2,143,703,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802857,2.02E+11,22,45,1,0,134,553,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802586,2.02E+11,21,44,3,3,10,372,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802051,2.02E+11,21,49,4,3,25,69,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802474,2.02E+11,22,44,4,3,195,491,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803112,2.02E+11,21,60,3,3,36,338,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802561,2.02E+11,21,48,4,3,22,359,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802859,2.02E+11,21,61,3,3,4,383,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802569,2.02E+11,22,47,4,3,42,365,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802348,2.02E+11,22,44,24,22,16,391,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802580,2.02E+11,20,48,11,10,6,374,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802543,2.02E+11,22,48,6,4,42,393,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802473,2.02E+11,20,42,41,34,286,494,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802584,2.02E+11,21,46,4,3,83,400,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802344,2.02E+11,24,41,3,3,26,310,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803625,2.02E+11,21,47,16,14,120,655,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803392,2.02E+11,23,41,10,10,21,483,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802342,2.02E+11,22,48,3,3,23,445,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803451,2.02E+11,22,47,3,3,5,574,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802541,2.02E+11,23,47,4,3,71,347,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803832,2.02E+11,21,51,4,3,11,341,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803151,2.02E+11,20,47,3,3,9,435,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803358,2.02E+11,22,45,4,3,15,336,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802352,2.02E+11,21,47,5,3,9,381,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802925,2.02E+11,21,48,4,3,13,0,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803055,2.02E+11,26,38,4,3,79,430,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803249,2.02E+11,24,42,3,3,29,71,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802391,2.02E+11,22,46,4,3,7,0,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802167,2.02E+11,22,47,4,3,13,361,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802042,2.02E+11,23,43,5,4,91,424,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803182,2.02E+11,22,47,4,4,16,444,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803885,2.02E+11,21,49,3,3,15,470,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802457,2.02E+11,21,42,5,4,21,42,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802921,2.02E+11,22,47,3,3,17,407,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803175,2.02E+11,20,46,5,4,13,481,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802920,2.02E+11,21,50,0,0,12,429,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802912,2.02E+11,20,48,5,4,68,364,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803159,2.02E+11,20,47,5,4,21,339,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803879,2.02E+11,20,50,4,3,20,299,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803527,2.02E+11,20,54,10,6,20,599,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802180,2.02E+11,18,54,618,604,105,447,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803810,2.02E+11,22,43,4,3,45,410,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802979,2.02E+11,18,54,5,4,10,438,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803777,2.02E+11,23,43,4,3,17,64,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802855,2.02E+11,22,44,3,3,15,430,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803860,2.02E+11,23,42,9,5,14,360,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803769,2.02E+11,21,45,7,5,197,361,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802709,2.02E+11,20,50,1,0,37,347,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803925,2.02E+11,19,48,3,3,10,300,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803098,2.02E+11,21,45,4,3,8,364,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803851,2.02E+11,22,44,1,0,35,409,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803877,2.02E+11,23,40,6,3,14,441,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803176,2.02E+11,18,56,4,3,25,380,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802989,2.02E+11,18,55,6,4,280,567,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803307,2.02E+11,22,43,3,3,7,391,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803043,2.02E+11,20,52,7,5,10,673,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802160,2.02E+11,21,44,3,3,21,355,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802851,2.02E+11,22,44,5,4,17,318,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802078,2.02E+11,22,40,4,3,71,0,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803698,2.02E+11,23,41,4,3,7,518,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803002,2.02E+11,22,40,4,3,47,299,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803816,2.02E+11,21,45,5,3,29,317,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802215,2.02E+11,22,45,4,3,174,337,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803131,2.02E+11,22,44,3,3,64,296,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803716,2.02E+11,22,44,4,3,11,391,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803406,2.02E+11,23,44,4,3,19,402,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802588,2.02E+11,23,41,4,3,37,418,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803108,2.02E+11,20,50,4,3,19,309,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802849,2.02E+11,22,44,4,3,47,170,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803837,2.02E+11,22,46,4,3,13,334,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803343,2.02E+11,22,47,4,3,6,649,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802617,2.02E+11,19,49,6,4,19,275,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803533,2.02E+11,23,42,3,3,29,330,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803731,2.02E+11,23,45,3,3,12,340,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803820,2.02E+11,20,63,11,10,7,449,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802286,2.02E+11,20,64,5,4,23,520,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802607,2.02E+11,27,35,0,0,8,424,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803855,2.02E+11,20,64,4,3,21,427,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803800,2.02E+11,21,47,14,5,321,774,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803754,2.02E+11,16,56,1,1,13,378,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803868,2.02E+11,20,49,3,3,14,397,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802389,2.02E+11,22,44,0,0,50,389,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802465,2.02E+11,22,40,5,4,38,391,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803946,2.02E+11,17,53,5,4,10,380,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802161,2.02E+11,22,47,4,3,66,0,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803976,2.02E+11,21,48,4,3,52,428,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802140,2.02E+11,22,49,0,0,12,471,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802396,2.02E+11,23,44,4,3,19,0,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803496,2.02E+11,20,49,3,3,38,325,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803270,2.02E+11,20,49,2,1,382,744,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803465,2.02E+11,20,47,4,3,12,367,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803922,2.02E+11,19,51,1,0,8,457,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802356,2.02E+11,23,43,4,3,14,267,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802398,2.02E+11,22,46,4,3,10,351,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802464,2.02E+11,21,45,3,3,21,324,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803942,2.02E+11,21,51,3,3,11,303,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802821,2.02E+11,22,45,4,3,15,358,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802463,2.02E+11,19,49,13,11,13,388,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803363,2.02E+11,22,52,3,3,59,687,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802953,2.02E+11,22,49,3,3,13,486,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803385,2.02E+11,21,47,4,3,25,0,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803882,2.02E+11,20,48,4,3,21,323,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803173,2.02E+11,20,49,4,3,17,541,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803975,2.02E+11,23,40,4,3,23,380,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802973,2.02E+11,20,48,4,3,48,476,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802449,2.02E+11,21,48,3,3,25,319,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802986,2.02E+11,23,45,3,3,29,380,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803656,2.02E+11,22,47,4,4,16,408,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803014,2.02E+11,22,42,6,4,17,301,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802019,2.02E+11,22,46,4,3,2,280,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802996,2.02E+11,21,51,4,3,10,366,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803383,2.02E+11,26,40,4,3,18,332,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803584,2.02E+11,18,51,5,4,20,360,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803230,2.02E+11,20,49,3,3,32,333,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803630,2.02E+11,21,49,4,3,46,401,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803862,2.02E+11,24,43,6,5,22,374,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803590,2.02E+11,18,55,5,4,32,0,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1803737,2.02E+11,22,45,5,4,14,388,2021-05-10 0:10
서울시,19,1,IAQ_SEOUL,V10G1802233,2.02E+11,21,46,4,3,8,355,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802525,2.02E+11,24,42,4,3,25,336,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802197,2.02E+11,21,48,5,4,59,452,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802715,2.02E+11,21,50,4,3,12,484,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802191,2.02E+11,20,49,5,4,99,405,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802099,2.02E+11,21,46,4,3,106,447,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803761,2.02E+11,22,43,12,5,18,358,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802225,2.02E+11,21,49,4,3,27,461,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802062,2.02E+11,22,40,5,3,122,534,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802454,2.02E+11,21,46,1,0,8,442,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802027,2.02E+11,21,46,5,4,19,432,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802677,2.02E+11,21,46,5,4,7,570,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802357,2.02E+11,22,48,3,3,18,426,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802532,2.02E+11,21,45,5,3,15,284,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803812,2.02E+11,21,45,4,3,15,382,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802419,2.02E+11,20,46,61,59,48,329,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802415,2.02E+11,17,49,4,3,581,383,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802678,2.02E+11,23,43,4,3,42,332,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802667,2.02E+11,21,47,4,3,8,397,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802091,2.02E+11,23,53,4,3,6,377,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802692,2.02E+11,21,46,4,3,13,540,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802686,2.02E+11,22,42,0,0,278,415,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802538,2.02E+11,22,43,6,5,123,275,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802309,2.02E+11,21,46,3,3,13,445,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803781,2.02E+11,21,47,5,4,97,550,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802507,2.02E+11,23,43,4,3,219,428,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802441,2.02E+11,25,54,5,4,11,0,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802676,2.02E+11,22,42,3,3,34,174,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802536,2.02E+11,21,43,0,0,15,407,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802574,2.02E+11,22,43,5,4,23,0,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802446,2.02E+11,22,44,4,3,43,395,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802573,2.02E+11,20,57,3,3,8,357,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802462,2.02E+11,22,51,4,3,24,503,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802688,2.02E+11,21,54,4,3,11,320,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802523,2.02E+11,22,45,6,4,8,409,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802657,2.02E+11,20,47,0,0,16,419,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802514,2.02E+11,21,47,1,0,15,371,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802527,2.02E+11,22,48,3,3,49,492,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802424,2.02E+11,21,46,4,3,90,0,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802521,2.02E+11,20,62,4,4,11,455,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803074,2.02E+11,23,42,3,3,47,589,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802069,2.02E+11,16,51,0,0,339,404,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803245,2.02E+11,22,48,4,4,65,348,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802075,2.02E+11,22,50,3,3,86,431,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803719,2.02E+11,22,53,0,0,14,638,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802186,2.02E+11,24,41,4,3,57,293,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803551,2.02E+11,24,41,4,3,31,311,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802174,2.02E+11,24,42,4,3,18,343,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802206,2.02E+11,22,48,4,4,15,373,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803045,2.02E+11,22,50,4,3,12,421,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803064,2.02E+11,23,41,6,4,61,309,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803412,2.02E+11,23,54,3,3,31,391,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803271,2.02E+11,20,49,3,3,9,335,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802182,2.02E+11,22,44,3,3,13,320,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802780,2.02E+11,20,49,8,6,12,505,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802799,2.02E+11,22,49,3,3,5,0,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802698,2.02E+11,22,51,4,3,18,438,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803634,2.02E+11,22,43,3,3,57,380,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802792,2.02E+11,19,50,6,4,7,338,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802790,2.02E+11,22,51,0,0,6,424,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802871,2.02E+11,21,48,5,4,6,323,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803448,2.02E+11,21,45,4,3,751,500,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803223,2.02E+11,23,44,4,3,14,357,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803200,2.02E+11,21,48,5,4,11,429,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802783,2.02E+11,21,48,3,3,21,390,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802787,2.02E+11,19,48,1,0,10,422,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802654,2.02E+11,21,47,12,6,432,438,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802067,2.02E+11,23,43,4,3,5,427,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803871,2.02E+11,22,44,3,3,8,278,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803414,2.02E+11,23,43,3,3,12,315,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802658,2.02E+11,21,49,7,4,167,427,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802884,2.02E+11,21,54,3,3,17,561,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802410,2.02E+11,23,50,4,3,9,289,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803141,2.02E+11,22,44,4,3,20,389,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803069,2.02E+11,22,45,0,0,18,391,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803067,2.02E+11,22,45,6,4,5,434,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802744,2.02E+11,28,41,4,3,638,1320,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802807,2.02E+11,22,45,4,3,54,2500,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802132,2.02E+11,20,56,0,0,418,290,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803408,2.02E+11,26,37,5,4,32,385,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802614,2.02E+11,23,43,4,3,29,389,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802828,2.02E+11,22,45,1,0,70,438,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802818,2.02E+11,19,48,5,4,97,311,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803449,2.02E+11,21,47,4,3,8,764,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802187,2.02E+11,21,43,6,4,11,403,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802794,2.02E+11,22,45,5,4,21,390,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802822,2.02E+11,22,48,4,3,29,358,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803204,2.02E+11,23,42,4,4,33,391,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802619,2.02E+11,20,47,5,4,9,313,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802201,2.02E+11,21,47,4,4,21,494,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802249,2.02E+11,19,48,4,3,12,379,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802815,2.02E+11,21,48,3,3,14,409,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803913,2.02E+11,24,42,4,3,5,384,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802189,2.02E+11,21,42,4,4,14,286,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802652,2.02E+11,22,45,6,4,23,298,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802281,2.02E+11,20,48,4,3,32,319,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802076,2.02E+11,23,45,7,4,172,384,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802618,2.02E+11,22,48,4,3,13,376,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802861,2.02E+11,22,46,4,3,12,487,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802711,2.02E+11,20,47,0,0,30,422,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802802,2.02E+11,20,51,6,4,17,331,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803836,2.02E+11,21,48,4,3,30,384,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803596,2.02E+11,21,47,20,19,5,412,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803375,2.02E+11,21,48,3,3,96,516,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802999,2.02E+11,23,43,4,3,70,334,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803918,2.02E+11,22,48,4,3,762,485,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803350,2.02E+11,19,51,4,4,36,263,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802891,2.02E+11,21,48,6,4,13,499,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802418,2.02E+11,21,50,0,0,11,542,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803744,2.02E+11,22,47,4,3,14,364,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803472,2.02E+11,21,48,4,3,99,561,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802402,2.02E+11,19,56,4,3,21,431,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802169,2.02E+11,20,43,4,3,54,384,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803732,2.02E+11,24,46,4,3,14,473,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802028,2.02E+11,23,49,3,3,11,361,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802529,2.02E+11,22,46,5,4,48,319,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1803599,2.02E+11,21,47,11,9,77,370,2021-05-10 0:15
서울시,19,1,IAQ_SEOUL,V10G1802063,2.02E+11,20,50,1,0,15,419,2021-05-10 0:15
